xflr5 v6.59

WP4.1 group A07 plane, nov 2023 
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,  10.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.969790
Cy    = ,   0.000000
Cd=,   0.037785,ICd=,    0.037785,PCd=,    0.000000
Cl   = ,1.15353e-14
Cm   =,    -1.17643
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,   10.951730, YCP=,   -0.000000, ZCP=,    0.715387 
XNP=,    0.000000
Bending =, 229764.400937

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
  -33.4271,   3.8066, -9.270, 0.225006, 0.000000, 0.036726,-1.804144, 0.001779, 0.0000, 0.0000, 0.2445, 0.0000
  -33.3355,   3.8329, -6.810, 0.378261, 0.000000, 0.045166,-2.324326,-0.005791, 0.0000, 0.0000, 0.2604, 0.2245
  -33.1525,   3.8854, -5.844, 0.529247, 0.000000, 0.054159,-2.783308, 0.011968, 0.0000, 0.0000, 0.2238, 2.9478
  -32.8786,   3.9640, -5.161, 0.664226, 0.000000, 0.059986,-3.298798, 0.012241, 0.0000, 0.0000, 0.2270,15.0569
  -32.5146,   4.0684, -4.599, 0.779853, 0.000000, 0.062718,-3.728168, 0.005306, 0.0000, 0.0000, 0.2386,50.2375
  -32.0615,   4.1985, -4.108, 0.875176, 0.000000, 0.062834,-4.023339,-0.004150, 0.0000, 0.0000, 0.2504,130.7094
  -31.5206,   4.3537, -3.670, 0.950741, 0.000000, 0.060955,-4.176567,-0.013774, 0.0000, 0.0000, 0.2603,288.4891
  -30.8932,   4.5338, -3.280, 1.008167, 0.000000, 0.057756,-4.201294,-0.022336, 0.0000, 0.0000, 0.2681,566.2046
  -30.1811,   4.7382, -2.943, 1.049793, 0.000000, 0.053934,-4.121126,-0.029322, 0.0000, 0.0000, 0.2739,1017.5233
  -29.3864,   4.9662, -2.661, 1.078246, 0.000000, 0.050082,-3.962342,-0.034691, 0.0000, 0.0000, 0.2782,1707.2774
  -28.5110,   5.2175, -2.436, 1.096078, 0.000000, 0.046602,-3.749383,-0.038645, 0.0000, 0.0000, 0.2812,2711.3639
  -27.5576,   5.4911, -2.265, 1.105516, 0.000000, 0.043689,-3.502658,-0.041465, 0.0000, 0.0000, 0.2835,4116.4574
  -26.5286,   5.7864, -2.141, 1.108400, 0.000000, 0.041404,-3.238109,-0.043431, 0.0000, 0.0000, 0.2852,6019.5366
  -25.4269,   6.1026, -2.058, 1.106162, 0.000000, 0.039709,-2.967547,-0.044762, 0.0000, 0.0000, 0.2865,8527.2042
  -24.2555,   6.4388, -2.008, 1.099890, 0.000000, 0.038521,-2.699324,-0.045631, 0.0000, 0.0000, 0.2875,11754.7632
  -23.0176,   6.7941, -1.985, 1.090401, 0.000000, 0.037750,-2.439165,-0.046161, 0.0000, 0.0000, 0.2884,15825.0159
  -21.7166,   7.1674, -1.984, 1.078289, 0.000000, 0.037301,-2.190757,-0.046445, 0.0000, 0.0000, 0.2892,20866.7668
  -20.3561,   7.5579, -2.000, 1.063986, 0.000000, 0.037093,-1.956360,-0.046549, 0.0000, 0.0000, 0.2899,27013.0103
  -18.9398,   7.9644, -2.029, 1.047798, 0.000000, 0.037053,-1.737175,-0.046525, 0.0000, 0.0000, 0.2906,34398.8071
  -17.4716,   8.3857, -2.068, 1.029934, 0.000000, 0.037116,-1.533679,-0.046415, 0.0000, 0.0000, 0.2912,43158.8596
  -15.9555,   8.8208, -2.114, 1.010525, 0.000000, 0.037221,-1.345854,-0.046257, 0.0000, 0.0000, 0.2920,53424.8071
  -14.3957,   9.2685, -2.164, 0.989648, 0.000000, 0.037317,-1.173363,-0.046096, 0.0000, 0.0000, 0.2928,65322.2794
  -12.7964,   9.7275, -2.216, 0.967319, 0.000000, 0.037343,-1.015678,-0.045986, 0.0000, 0.0000, 0.2939,78967.7563
  -11.1620,  10.1966, -2.266, 0.943516, 0.000000, 0.037231,-0.872174,-0.046002, 0.0000, 0.0000, 0.2951,94465.2769
   -9.4971,  10.6744, -2.310, 0.918184, 0.000000, 0.036909,-0.742224,-0.046276, 0.0000, 0.0000, 0.2969,111903.0712
   -7.8061,  11.1597, -2.341, 0.891237, 0.000000, 0.036280,-0.625288,-0.047011, 0.0000, 0.0000, 0.2993,131350.2032
   -6.0937,  11.6511, -2.350, 0.862561, 0.000000, 0.035206,-0.521004,-0.048566, 0.0000, 0.0000, 0.3030,152853.2973
   -4.3646,  12.1474, -2.323, 0.832004, 0.000000, 0.033480,-0.429378,-0.051581, 0.0000, 0.0000, 0.3089,176433.4431
   -2.6236,  12.6471, -2.232, 0.799190, 0.000000, 0.030694,-0.351128,-0.057277, 0.0000, 0.0000, 0.3189,202083.3513
   -0.8753,  13.1488, -2.015, 0.760168, 0.000000, 0.025338,-0.288642,-0.068993, 0.0000, 0.0000, 0.3381,229764.4009
    0.8753,  13.1488, -2.015, 0.760168, 0.000000, 0.025338,-0.288642,-0.068993, 0.0000, 0.0000, 0.3381,229764.4009
    2.6236,  12.6471, -2.232, 0.799190, 0.000000, 0.030694,-0.351128,-0.057277, 0.0000, 0.0000, 0.3189,202083.3513
    4.3646,  12.1474, -2.323, 0.832004, 0.000000, 0.033480,-0.429378,-0.051581, 0.0000, 0.0000, 0.3089,176433.4431
    6.0937,  11.6511, -2.350, 0.862561, 0.000000, 0.035206,-0.521004,-0.048566, 0.0000, 0.0000, 0.3030,152853.2973
    7.8061,  11.1597, -2.341, 0.891237, 0.000000, 0.036280,-0.625288,-0.047011, 0.0000, 0.0000, 0.2993,131350.2032
    9.4971,  10.6744, -2.310, 0.918184, 0.000000, 0.036909,-0.742224,-0.046276, 0.0000, 0.0000, 0.2969,111903.0712
   11.1620,  10.1966, -2.266, 0.943516, 0.000000, 0.037231,-0.872174,-0.046002, 0.0000, 0.0000, 0.2951,94465.2769
   12.7964,   9.7275, -2.216, 0.967319, 0.000000, 0.037343,-1.015678,-0.045986, 0.0000, 0.0000, 0.2939,78967.7563
   14.3957,   9.2685, -2.164, 0.989648, 0.000000, 0.037317,-1.173363,-0.046096, 0.0000, 0.0000, 0.2928,65322.2794
   15.9555,   8.8208, -2.114, 1.010525, 0.000000, 0.037221,-1.345854,-0.046257, 0.0000, 0.0000, 0.2920,53424.8071
   17.4716,   8.3857, -2.068, 1.029934, 0.000000, 0.037116,-1.533679,-0.046415, 0.0000, 0.0000, 0.2912,43158.8596
   18.9398,   7.9644, -2.029, 1.047798, 0.000000, 0.037053,-1.737175,-0.046525, 0.0000, 0.0000, 0.2906,34398.8071
   20.3561,   7.5579, -2.000, 1.063986, 0.000000, 0.037093,-1.956360,-0.046549, 0.0000, 0.0000, 0.2899,27013.0103
   21.7166,   7.1674, -1.984, 1.078289, 0.000000, 0.037301,-2.190757,-0.046445, 0.0000, 0.0000, 0.2892,20866.7668
   23.0176,   6.7941, -1.985, 1.090401, 0.000000, 0.037750,-2.439165,-0.046161, 0.0000, 0.0000, 0.2884,15825.0159
   24.2555,   6.4388, -2.008, 1.099890, 0.000000, 0.038521,-2.699324,-0.045631, 0.0000, 0.0000, 0.2875,11754.7632
   25.4269,   6.1026, -2.058, 1.106162, 0.000000, 0.039709,-2.967547,-0.044762, 0.0000, 0.0000, 0.2865,8527.2042
   26.5286,   5.7864, -2.141, 1.108400, 0.000000, 0.041404,-3.238109,-0.043431, 0.0000, 0.0000, 0.2852,6019.5366
   27.5576,   5.4911, -2.265, 1.105516, 0.000000, 0.043689,-3.502658,-0.041465, 0.0000, 0.0000, 0.2835,4116.4574
   28.5110,   5.2175, -2.436, 1.096078, 0.000000, 0.046602,-3.749383,-0.038645, 0.0000, 0.0000, 0.2812,2711.3639
   29.3864,   4.9662, -2.661, 1.078246, 0.000000, 0.050082,-3.962342,-0.034691, 0.0000, 0.0000, 0.2782,1707.2774
   30.1811,   4.7382, -2.943, 1.049793, 0.000000, 0.053934,-4.121126,-0.029322, 0.0000, 0.0000, 0.2739,1017.5233
   30.8932,   4.5338, -3.280, 1.008167, 0.000000, 0.057756,-4.201294,-0.022336, 0.0000, 0.0000, 0.2681,566.2046
   31.5206,   4.3537, -3.670, 0.950741, 0.000000, 0.060955,-4.176567,-0.013774, 0.0000, 0.0000, 0.2603,288.4891
   32.0615,   4.1985, -4.108, 0.875176, 0.000000, 0.062834,-4.023339,-0.004150, 0.0000, 0.0000, 0.2504,130.7094
   32.5146,   4.0684, -4.599, 0.779853, 0.000000, 0.062718,-3.728168, 0.005306, 0.0000, 0.0000, 0.2386,50.2375
   32.8786,   3.9640, -5.161, 0.664226, 0.000000, 0.059986,-3.298798, 0.012241, 0.0000, 0.0000, 0.2270,15.0569
   33.1525,   3.8854, -5.844, 0.529247, 0.000000, 0.054159,-2.783308, 0.011968, 0.0000, 0.0000, 0.2238, 2.9478
   33.3355,   3.8329, -6.810, 0.378261, 0.000000, 0.045166,-2.324326,-0.005791, 0.0000, 0.0000, 0.2604, 0.2245
   33.4271,   3.8066, -9.270, 0.225006, 0.000000, 0.036726,-1.804144, 0.001779, 0.0000, 0.0000, 0.2445, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
1026,   1.303e+01,  -2.170e+01,   9.940e-01,      -0.177,      -0.082,       0.981,   3.207e-01,     -1.8775
1027,   1.328e+01,  -2.170e+01,   1.030e+00,      -0.113,      -0.048,       0.992,   3.559e-01,     -1.6059
1028,   1.356e+01,  -2.170e+01,   1.057e+00,      -0.081,      -0.032,       0.996,   3.896e-01,     -1.3714
1029,   1.386e+01,  -2.170e+01,   1.076e+00,      -0.044,      -0.013,       0.999,   4.192e-01,     -1.1955
1030,   1.418e+01,  -2.170e+01,   1.086e+00,      -0.018,      -0.000,       1.000,   4.449e-01,     -1.0313
1031,   1.453e+01,  -2.170e+01,   1.089e+00,       0.001,       0.009,       1.000,   4.661e-01,     -0.8934
1032,   1.488e+01,  -2.170e+01,   1.087e+00,       0.011,       0.014,       1.000,   4.823e-01,     -0.7906
1033,   1.525e+01,  -2.170e+01,   1.080e+00,       0.025,       0.020,       0.999,   4.933e-01,     -0.7087
1034,   1.562e+01,  -2.170e+01,   1.069e+00,       0.036,       0.025,       0.999,   4.989e-01,     -0.6387
1035,   1.600e+01,  -2.170e+01,   1.054e+00,       0.046,       0.029,       0.998,   4.992e-01,     -0.5814
1036,   1.637e+01,  -2.170e+01,   1.034e+00,       0.057,       0.034,       0.998,   4.941e-01,     -0.5369
1037,   1.673e+01,  -2.170e+01,   1.010e+00,       0.075,       0.040,       0.996,   4.839e-01,     -0.4896
1038,   1.709e+01,  -2.170e+01,   9.803e-01,       0.091,       0.046,       0.995,   4.684e-01,     -0.4381
1039,   1.743e+01,  -2.170e+01,   9.467e-01,       0.105,       0.052,       0.993,   4.478e-01,     -0.3945
1040,   1.776e+01,  -2.171e+01,   9.082e-01,       0.131,       0.060,       0.990,   4.229e-01,     -0.3348
1041,   1.806e+01,  -2.171e+01,   8.654e-01,       0.149,       0.066,       0.987,   3.931e-01,     -0.2643
1042,   1.834e+01,  -2.171e+01,   8.212e-01,       0.165,       0.072,       0.984,   3.587e-01,     -0.1908
1043,   1.859e+01,  -2.171e+01,   7.775e-01,       0.178,       0.076,       0.981,   3.201e-01,     -0.1223
1044,   1.881e+01,  -2.171e+01,   7.352e-01,       0.199,       0.082,       0.976,   2.783e-01,     -0.0356
1045,   1.900e+01,  -2.171e+01,   6.965e-01,       0.205,       0.083,       0.975,   2.323e-01,      0.0448
1046,   1.915e+01,  -2.171e+01,   6.636e-01,       0.218,       0.087,       0.972,   1.840e-01,      0.1365
1047,   1.926e+01,  -2.171e+01,   6.376e-01,       0.218,       0.087,       0.972,   1.329e-01,      0.2261
1048,   1.934e+01,  -2.171e+01,   6.202e-01,       0.218,       0.087,       0.972,   8.031e-02,      0.3130
1049,   1.938e+01,  -2.171e+01,   6.107e-01,       0.283,       0.105,       0.953,   2.739e-02,      0.4087
Strip 18
1050,   1.901e+01,  -2.035e+01,   5.682e-01,       0.165,       0.018,      -0.986,   2.916e-02,      0.3069
1051,   1.896e+01,  -2.035e+01,   5.635e-01,       0.094,      -0.002,      -0.996,   8.633e-02,      0.2934
1052,   1.888e+01,  -2.035e+01,   5.558e-01,       0.094,      -0.002,      -0.996,   1.428e-01,      0.2610
1053,   1.876e+01,  -2.035e+01,   5.443e-01,       0.094,      -0.002,      -0.996,   1.978e-01,      0.2282
1054,   1.860e+01,  -2.035e+01,   5.297e-01,       0.088,      -0.004,      -0.996,   2.504e-01,      0.2050
1055,   1.840e+01,  -2.035e+01,   5.125e-01,       0.086,      -0.004,      -0.996,   3.004e-01,      0.1917
1056,   1.817e+01,  -2.035e+01,   4.928e-01,       0.084,      -0.005,      -0.996,   3.470e-01,      0.1835
1057,   1.791e+01,  -2.035e+01,   4.705e-01,       0.084,      -0.005,      -0.996,   3.899e-01,      0.1789
1058,   1.761e+01,  -2.035e+01,   4.458e-01,       0.084,      -0.005,      -0.996,   4.286e-01,      0.1762
1059,   1.729e+01,  -2.035e+01,   4.182e-01,       0.088,      -0.004,      -0.996,   4.626e-01,      0.1710
1060,   1.695e+01,  -2.035e+01,   3.888e-01,       0.084,      -0.005,      -0.996,   4.914e-01,      0.1680
1061,   1.659e+01,  -2.035e+01,   3.581e-01,       0.086,      -0.004,      -0.996,   5.149e-01,      0.1654
1062,   1.621e+01,  -2.035e+01,   3.265e-01,       0.082,      -0.006,      -0.997,   5.326e-01,      0.1612
1063,   1.583e+01,  -2.035e+01,   2.955e-01,       0.078,      -0.007,      -0.997,   5.445e-01,      0.1566
1064,   1.543e+01,  -2.035e+01,   2.667e-01,       0.068,      -0.011,      -0.998,   5.501e-01,      0.1521
1065,   1.504e+01,  -2.035e+01,   2.431e-01,       0.051,      -0.018,      -0.999,   5.496e-01,      0.1527
1066,   1.465e+01,  -2.035e+01,   2.279e-01,       0.026,      -0.029,      -0.999,   5.431e-01,      0.1657
1067,   1.426e+01,  -2.035e+01,   2.230e-01,      -0.000,      -0.041,      -0.999,   5.312e-01,      0.1927
1068,   1.388e+01,  -2.035e+01,   2.282e-01,      -0.028,      -0.054,      -0.998,   5.138e-01,      0.2322
1069,   1.352e+01,  -2.035e+01,   2.433e-01,      -0.056,      -0.067,      -0.996,   4.913e-01,      0.2833
1070,   1.318e+01,  -2.035e+01,   2.671e-01,      -0.084,      -0.081,      -0.993,   4.637e-01,      0.3462
1071,   1.286e+01,  -2.035e+01,   2.973e-01,      -0.105,      -0.091,      -0.990,   4.310e-01,      0.4164
1072,   1.257e+01,  -2.035e+01,   3.305e-01,      -0.119,      -0.099,      -0.988,   3.930e-01,      0.4875
1073,   1.230e+01,  -2.035e+01,   3.645e-01,      -0.135,      -0.107,      -0.985,   3.508e-01,      0.5609
1074,   1.207e+01,  -2.035e+01,   3.983e-01,      -0.153,      -0.116,      -0.981,   3.047e-01,      0.6358
1075,   1.187e+01,  -2.035e+01,   4.303e-01,      -0.166,      -0.123,      -0.978,   2.547e-01,      0.7041
1076,   1.171e+01,  -2.035e+01,   4.602e-01,      -0.201,      -0.142,      -0.969,   2.030e-01,      0.7467
1077,   1.159e+01,  -2.035e+01,   4.908e-01,      -0.291,      -0.191,      -0.938,   1.514e-01,      0.6508
1078,   1.151e+01,  -2.035e+01,   5.207e-01,      -0.402,      -0.252,      -0.880,   9.739e-02,     -0.2078
1079,   1.147e+01,  -2.035e+01,   5.516e-01,      -0.765,      -0.444,      -0.467,   6.102e-02,     -2.2751
1080,   1.147e+01,  -2.035e+01,   5.991e-01,      -0.838,      -0.464,       0.286,   1.018e-01,     -4.6669
1081,   1.151e+01,  -2.035e+01,   6.627e-01,      -0.677,      -0.364,       0.640,   1.350e-01,     -3.9690
1082,   1.159e+01,  -2.035e+01,   7.333e-01,      -0.564,      -0.298,       0.770,   1.854e-01,     -3.2015
1083,   1.171e+01,  -2.035e+01,   8.045e-01,      -0.418,      -0.215,       0.883,   2.235e-01,     -2.9303
1084,   1.187e+01,  -2.035e+01,   8.692e-01,      -0.322,      -0.161,       0.933,   2.677e-01,     -2.4496
1085,   1.207e+01,  -2.035e+01,   9.274e-01,      -0.243,      -0.117,       0.963,   3.110e-01,     -2.1174
1086,   1.230e+01,  -2.034e+01,   9.771e-01,      -0.177,      -0.082,       0.981,   3.527e-01,     -1.8478
1087,   1.257e+01,  -2.034e+01,   1.016e+00,      -0.113,      -0.048,       0.992,   3.915e-01,     -1.5821
1088,   1.286e+01,  -2.034e+01,   1.044e+00,      -0.081,      -0.032,       0.996,   4.286e-01,     -1.3522
1089,   1.318e+01,  -2.034e+01,   1.064e+00,      -0.044,      -0.013,       0.999,   4.612e-01,     -1.1796
1090,   1.352e+01,  -2.034e+01,   1.074e+00,      -0.018,      -0.000,       1.000,   4.895e-01,     -1.0181
1091,   1.388e+01,  -2.034e+01,   1.077e+00,       0.001,       0.009,       1.000,   5.128e-01,     -0.8823
1092,   1.426e+01,  -2.034e+01,   1.075e+00,       0.011,       0.014,       1.000,   5.306e-01,     -0.7812
1093,   1.465e+01,  -2.034e+01,   1.068e+00,       0.025,       0.020,       0.999,   5.427e-01,     -0.7007
1094,   1.504e+01,  -2.034e+01,   1.056e+00,       0.036,       0.025,       0.999,   5.489e-01,     -0.6318
1095,   1.543e+01,  -2.034e+01,   1.040e+00,       0.046,       0.029,       0.998,   5.492e-01,     -0.5754
1096,   1.583e+01,  -2.034e+01,   1.020e+00,       0.057,       0.034,       0.998,   5.436e-01,     -0.5316
1097,   1.621e+01,  -2.034e+01,   9.940e-01,       0.075,       0.040,       0.996,   5.323e-01,     -0.4850
1098,   1.659e+01,  -2.034e+01,   9.627e-01,       0.091,       0.046,       0.995,   5.153e-01,     -0.4342
1099,   1.695e+01,  -2.035e+01,   9.272e-01,       0.105,       0.052,       0.993,   4.926e-01,     -0.3911
1100,   1.729e+01,  -2.035e+01,   8.866e-01,       0.131,       0.060,       0.990,   4.653e-01,     -0.3319
1101,   1.761e+01,  -2.035e+01,   8.416e-01,       0.149,       0.066,       0.987,   4.325e-01,     -0.2620
1102,   1.791e+01,  -2.035e+01,   7.949e-01,       0.165,       0.072,       0.984,   3.947e-01,     -0.1889
1103,   1.817e+01,  -2.035e+01,   7.488e-01,       0.178,       0.076,       0.981,   3.522e-01,     -0.1208
1104,   1.840e+01,  -2.035e+01,   7.042e-01,       0.199,       0.082,       0.976,   3.062e-01,     -0.0346
1105,   1.860e+01,  -2.035e+01,   6.634e-01,       0.205,       0.083,       0.975,   2.556e-01,      0.0455
1106,   1.876e+01,  -2.035e+01,   6.287e-01,       0.218,       0.087,       0.972,   2.024e-01,      0.1370
1107,   1.888e+01,  -2.035e+01,   6.014e-01,       0.218,       0.087,       0.972,   1.462e-01,      0.2264
1108,   1.896e+01,  -2.035e+01,   5.830e-01,       0.218,       0.087,       0.972,   8.836e-02,      0.3130
1109,   1.901e+01,  -2.035e+01,   5.730e-01,       0.283,       0.105,       0.953,   3.014e-02,      0.4084
Strip 19
1110,   1.861e+01,  -1.893e+01,   5.286e-01,       0.165,       0.018,      -0.986,   3.192e-02,      0.3075
1111,   1.857e+01,  -1.893e+01,   5.237e-01,       0.094,      -0.002,      -0.996,   9.450e-02,      0.2938
1112,   1.848e+01,  -1.893e+01,   5.156e-01,       0.094,      -0.002,      -0.996,   1.564e-01,      0.2612
1113,   1.836e+01,  -1.893e+01,   5.035e-01,       0.094,      -0.002,      -0.996,   2.165e-01,      0.2283
1114,   1.819e+01,  -1.893e+01,   4.881e-01,       0.088,      -0.004,      -0.996,   2.741e-01,      0.2049
1115,   1.798e+01,  -1.893e+01,   4.700e-01,       0.086,      -0.004,      -0.996,   3.288e-01,      0.1914
1116,   1.773e+01,  -1.893e+01,   4.492e-01,       0.084,      -0.005,      -0.996,   3.799e-01,      0.1831
1117,   1.746e+01,  -1.893e+01,   4.257e-01,       0.084,      -0.005,      -0.996,   4.268e-01,      0.1783
1118,   1.715e+01,  -1.893e+01,   3.996e-01,       0.084,      -0.005,      -0.996,   4.691e-01,      0.1753
1119,   1.681e+01,  -1.893e+01,   3.706e-01,       0.088,      -0.004,      -0.996,   5.064e-01,      0.1698
1120,   1.645e+01,  -1.893e+01,   3.396e-01,       0.084,      -0.005,      -0.996,   5.379e-01,      0.1665
1121,   1.607e+01,  -1.893e+01,   3.073e-01,       0.086,      -0.004,      -0.996,   5.637e-01,      0.1635
1122,   1.567e+01,  -1.893e+01,   2.740e-01,       0.082,      -0.006,      -0.997,   5.830e-01,      0.1589
1123,   1.527e+01,  -1.893e+01,   2.413e-01,       0.078,      -0.007,      -0.997,   5.960e-01,      0.1538
1124,   1.485e+01,  -1.893e+01,   2.109e-01,       0.068,      -0.011,      -0.998,   6.022e-01,      0.1486
1125,   1.444e+01,  -1.893e+01,   1.860e-01,       0.051,      -0.018,      -0.999,   6.016e-01,      0.1486
1126,   1.402e+01,  -1.894e+01,   1.701e-01,       0.026,      -0.029,      -0.999,   5.945e-01,      0.1610
1127,   1.361e+01,  -1.894e+01,   1.648e-01,      -0.000,      -0.041,      -0.999,   5.814e-01,      0.1873
1128,   1.322e+01,  -1.894e+01,   1.704e-01,      -0.028,      -0.054,      -0.998,   5.625e-01,      0.2263
1129,   1.284e+01,  -1.893e+01,   1.863e-01,      -0.056,      -0.067,      -0.996,   5.378e-01,      0.2769
1130,   1.248e+01,  -1.893e+01,   2.113e-01,      -0.083,      -0.081,      -0.993,   5.077e-01,      0.3395
1131,   1.214e+01,  -1.893e+01,   2.432e-01,      -0.105,      -0.091,      -0.990,   4.718e-01,      0.4095
1132,   1.183e+01,  -1.893e+01,   2.782e-01,      -0.119,      -0.099,      -0.988,   4.302e-01,      0.4805
1133,   1.155e+01,  -1.893e+01,   3.139e-01,      -0.135,      -0.107,      -0.985,   3.840e-01,      0.5541
1134,   1.131e+01,  -1.893e+01,   3.496e-01,      -0.153,      -0.116,      -0.981,   3.335e-01,      0.6295
1135,   1.110e+01,  -1.893e+01,   3.833e-01,      -0.166,      -0.123,      -0.978,   2.789e-01,      0.6994
1136,   1.093e+01,  -1.893e+01,   4.149e-01,      -0.201,      -0.142,      -0.969,   2.222e-01,      0.7466
1137,   1.080e+01,  -1.893e+01,   4.470e-01,      -0.291,      -0.191,      -0.938,   1.658e-01,      0.6648
1138,   1.072e+01,  -1.893e+01,   4.786e-01,      -0.402,      -0.252,      -0.880,   1.066e-01,     -0.1380
1139,   1.067e+01,  -1.893e+01,   5.111e-01,      -0.764,      -0.444,      -0.468,   6.681e-02,     -2.1197
1140,   1.067e+01,  -1.893e+01,   5.612e-01,      -0.838,      -0.464,       0.286,   1.114e-01,     -4.4701
1141,   1.072e+01,  -1.893e+01,   6.282e-01,      -0.677,      -0.364,       0.639,   1.478e-01,     -3.8378
1142,   1.080e+01,  -1.893e+01,   7.026e-01,      -0.565,      -0.298,       0.770,   2.028e-01,     -3.1127
1143,   1.093e+01,  -1.893e+01,   7.777e-01,      -0.418,      -0.215,       0.883,   2.446e-01,     -2.8612
1144,   1.110e+01,  -1.893e+01,   8.458e-01,      -0.322,      -0.161,       0.933,   2.930e-01,     -2.3980
1145,   1.131e+01,  -1.893e+01,   9.072e-01,      -0.243,      -0.117,       0.963,   3.404e-01,     -2.0767
1146,   1.155e+01,  -1.893e+01,   9.596e-01,      -0.177,      -0.082,       0.981,   3.861e-01,     -1.8151
1147,   1.183e+01,  -1.893e+01,   1.000e+00,      -0.113,      -0.048,       0.992,   4.286e-01,     -1.5559
1148,   1.214e+01,  -1.893e+01,   1.030e+00,      -0.081,      -0.032,       0.996,   4.692e-01,     -1.3309
1149,   1.248e+01,  -1.893e+01,   1.051e+00,      -0.044,      -0.013,       0.999,   5.048e-01,     -1.1618
1150,   1.284e+01,  -1.893e+01,   1.062e+00,      -0.018,      -0.000,       1.000,   5.358e-01,     -1.0033
1151,   1.322e+01,  -1.893e+01,   1.065e+00,       0.001,       0.009,       1.000,   5.613e-01,     -0.8699
1152,   1.361e+01,  -1.893e+01,   1.063e+00,       0.011,       0.014,       1.000,   5.808e-01,     -0.7706
1153,   1.402e+01,  -1.893e+01,   1.055e+00,       0.025,       0.020,       0.999,   5.941e-01,     -0.6915
1154,   1.444e+01,  -1.893e+01,   1.043e+00,       0.036,       0.025,       0.999,   6.009e-01,     -0.6239
1155,   1.485e+01,  -1.893e+01,   1.026e+00,       0.046,       0.029,       0.998,   6.012e-01,     -0.5684
1156,   1.527e+01,  -1.893e+01,   1.004e+00,       0.057,       0.034,       0.998,   5.950e-01,     -0.5255
1157,   1.567e+01,  -1.893e+01,   9.773e-01,       0.075,       0.040,       0.996,   5.827e-01,     -0.4796
1158,   1.607e+01,  -1.893e+01,   9.444e-01,       0.091,       0.046,       0.995,   5.641e-01,     -0.4295
1159,   1.645e+01,  -1.893e+01,   9.070e-01,       0.105,       0.052,       0.993,   5.393e-01,     -0.3871
1160,   1.681e+01,  -1.893e+01,   8.642e-01,       0.131,       0.060,       0.990,   5.094e-01,     -0.3285
1161,   1.715e+01,  -1.893e+01,   8.167e-01,       0.149,       0.066,       0.987,   4.734e-01,     -0.2591
1162,   1.746e+01,  -1.893e+01,   7.676e-01,       0.165,       0.072,       0.984,   4.321e-01,     -0.1866
1163,   1.773e+01,  -1.893e+01,   7.190e-01,       0.178,       0.076,       0.981,   3.855e-01,     -0.1190
1164,   1.798e+01,  -1.893e+01,   6.720e-01,       0.199,       0.082,       0.976,   3.352e-01,     -0.0332
1165,   1.819e+01,  -1.893e+01,   6.290e-01,       0.205,       0.083,       0.975,   2.798e-01,      0.0464
1166,   1.836e+01,  -1.893e+01,   5.924e-01,       0.218,       0.087,       0.972,   2.216e-01,      0.1375
1167,   1.848e+01,  -1.893e+01,   5.636e-01,       0.218,       0.087,       0.972,   1.600e-01,      0.2266
1168,   1.857e+01,  -1.893e+01,   5.442e-01,       0.218,       0.087,       0.972,   9.673e-02,      0.3130
1169,   1.861e+01,  -1.893e+01,   5.337e-01,       0.283,       0.105,       0.953,   3.299e-02,      0.4083
Strip 20
1170,   1.821e+01,  -1.746e+01,   4.876e-01,       0.165,       0.018,      -0.986,   3.477e-02,      0.3078
1171,   1.816e+01,  -1.746e+01,   4.824e-01,       0.094,      -0.002,      -0.996,   1.029e-01,      0.2941
1172,   1.807e+01,  -1.746e+01,   4.739e-01,       0.094,      -0.002,      -0.996,   1.703e-01,      0.2614
1173,   1.794e+01,  -1.746e+01,   4.611e-01,       0.094,      -0.002,      -0.996,   2.358e-01,      0.2282
1174,   1.776e+01,  -1.747e+01,   4.450e-01,       0.088,      -0.004,      -0.996,   2.986e-01,      0.2047
1175,   1.754e+01,  -1.747e+01,   4.259e-01,       0.086,      -0.004,      -0.996,   3.582e-01,      0.1910
1176,   1.728e+01,  -1.747e+01,   4.040e-01,       0.084,      -0.005,      -0.996,   4.138e-01,      0.1824
1177,   1.699e+01,  -1.747e+01,   3.793e-01,       0.084,      -0.005,      -0.996,   4.649e-01,      0.1774
1178,   1.666e+01,  -1.747e+01,   3.518e-01,       0.084,      -0.005,      -0.996,   5.110e-01,      0.1741
1179,   1.631e+01,  -1.747e+01,   3.212e-01,       0.088,      -0.004,      -0.996,   5.517e-01,      0.1683
1180,   1.593e+01,  -1.747e+01,   2.886e-01,       0.084,      -0.005,      -0.996,   5.859e-01,      0.1646
1181,   1.553e+01,  -1.747e+01,   2.545e-01,       0.086,      -0.004,      -0.996,   6.140e-01,      0.1611
1182,   1.511e+01,  -1.747e+01,   2.195e-01,       0.082,      -0.006,      -0.997,   6.351e-01,      0.1561
